,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,34.35479784011841,0.14832046031951904,0.8071458050822475,0.9682799596286819,40,80,"{'max_depth': 40, 'n_estimators': 80}",75,0.8104460093896714,0.9654584780756374,0.7849588719153937,0.9672324529785701,0.8130511463844797,0.9712975098296199,0.8018812463256908,0.9688073394495413,0.7976470588235294,0.967892012318983,0.803886925795053,0.9667824149904999,0.815711754282339,0.9679067330364161,0.8201183431952662,0.9690917425184992,0.8139810426540285,0.97033981536044,0.8099762470308789,0.9679910977286117,1.1760065872038112,0.014484451879246966,0.009818982685972222,0.0016111997538363497
14,42.680578804016115,0.20907537937164306,0.8142208596191263,0.9718049482070652,40,100,"{'max_depth': 40, 'n_estimators': 100}",70,0.8174882629107981,0.9707675165497804,0.7896592244418331,0.9736548921947703,0.8154027042915932,0.97391874180865,0.807172251616696,0.972608125819135,0.81,0.9738549243168861,0.809776207302709,0.970189346786346,0.8227997637330183,0.9699371233953367,0.8266272189349112,0.9724968895291729,0.8234597156398105,0.9702743403391606,0.8200712589073634,0.9703475813314132,1.2125243308196243,0.05702529899219004,0.010250454024067452,0.0015766602628774636
15,51.54265804290772,0.2593813180923462,0.8158127468899239,0.9743197786529219,40,120,"{'max_depth': 40, 'n_estimators': 120}",68,0.8092723004694836,0.9735203513141509,0.7925969447708578,0.9732616816305132,0.8148148148148148,0.97391874180865,0.8042328042328042,0.9735910878112713,0.8147058823529412,0.9758862459865015,0.8197879858657244,0.9710410797353076,0.8310691080921441,0.9741943935027508,0.8313609467455622,0.9770807412743108,0.8234597156398105,0.9742028416159235,0.8171021377672208,0.9765006218498397,1.8680687242604552,0.05255973018461095,0.011266810460094086,0.0016751879931597238
16,61.026303386688234,0.27105638980865476,0.819291315370556,0.9750666474896119,40,140,"{'max_depth': 40, 'n_estimators': 140}",67,0.812206572769953,0.9752900308055319,0.800822561692127,0.9752277344517989,0.8171663727219283,0.9746395806028834,0.8012933568489125,0.9752293577981651,0.8188235294117647,0.9718236026472709,0.8268551236749117,0.9747756011269082,0.835203780271707,0.9751768404506157,0.8284023668639053,0.9755091349616921,0.82760663507109,0.9745956917435998,0.8248218527315915,0.978398900307652,1.3198798048552078,0.03391790297847034,0.011019226574253383,0.0014973444336486498
17,69.5514131307602,0.33123981952667236,0.8268969989977006,0.9759385381778065,40,160,"{'max_depth': 40, 'n_estimators': 160}",63,0.8233568075117371,0.9754866618601298,0.8155111633372503,0.9775869978373419,0.824808935920047,0.9775229357798165,0.8165784832451499,0.9764089121887287,0.8270588235294117,0.9744446628661293,0.8303886925795053,0.9769376924588875,0.8346131128174837,0.9752423369138067,0.834319526627219,0.9753781677689739,0.8299763033175356,0.9774111176586132,0.832541567695962,0.9729658964456372,1.4712745208104696,0.035246962016356236,0.006491990340175836,0.0014382959376101096
18,80.10498259067535,0.34323222637176515,0.8276045044513884,0.976920867228505,40,180,"{'max_depth': 40, 'n_estimators': 180}",59,0.8174882629107981,0.9752900308055319,0.8066980023501763,0.9754243397339275,0.829512051734274,0.9769331585845348,0.8124632569077014,0.9777195281782438,0.8294117647058824,0.9772623026014022,0.8345111896348646,0.9777894254078491,0.8322504430005907,0.9778621954414461,0.8414201183431953,0.9777355772379019,0.8364928909952607,0.9789825181693184,0.836104513064133,0.9742095961248937,1.1568609008217658,0.0371321007192564,0.010900029777549395,0.0013985510572835317
19,88.3287893295288,0.4652951717376709,0.8269559577855079,0.9771894195910381,40,200,"{'max_depth': 40, 'n_estimators': 200}",61,0.8204225352112676,0.9762731860785213,0.8061104582843713,0.9766695065207418,0.829512051734274,0.9762123197903014,0.818342151675485,0.977391874180865,0.831764705882353,0.977786514645174,0.8268551236749117,0.977854943327,0.8340224453632605,0.9769452449567724,0.834319526627219,0.9779320280269792,0.8335308056872038,0.9790479931905978,0.834916864608076,0.975780585193428,1.7177937788143123,0.08221806611696185,0.008904493005082587,0.0009463164589336243
20,15.110146713256835,0.04702320098876953,0.7394021578916338,0.9698334470372755,60,20,"{'max_depth': 60, 'n_estimators': 20}",97,0.7194835680751174,0.9700465360162548,0.7168037602820212,0.9692640408938987,0.7425044091710759,0.9720183486238532,0.7283950617283951,0.9743119266055046,0.73,0.9706441255487844,0.7449941107184923,0.9680927733735176,0.7631423508564678,0.9686926905947079,0.7414201183431952,0.9724314059328139,0.7494075829383886,0.9709945655732338,0.7583135391923991,0.9618380572101852,0.6186968178549309,0.004510292662760775,0.014776577865069617,0.0031970692725326786
21,30.098639941215517,0.10634520053863525,0.7961205117622782,0.9859219211787329,60,40,"{'max_depth': 60, 'n_estimators': 40}",79,0.7893192488262911,0.9863013698630136,0.790834312573443,0.985057998558228,0.7954144620811288,0.9865661861074705,0.7860082304526749,0.9838138925294888,0.7952941176470588,0.9871568049275932,0.8015312131919906,0.9867653803315207,0.8086237448316598,0.9851977993188368,0.7934911242603551,0.9870997315172549,0.8045023696682464,0.9849407451057421,0.7963182897862233,0.9863193035281796,1.0107849518607663,0.018220036882392092,0.006636664119904729,0.0010496559330394216
22,45.682450437545775,0.13093504905700684,0.8146335711337774,0.9904551542576995,60,60,"{'max_depth': 60, 'n_estimators': 60}",69,0.8139671361502347,0.9908238841187652,0.7943595769682726,0.9905629464578282,0.8148148148148148,0.9891874180865007,0.8112874779541446,0.9918086500655308,0.8205882352941176,0.9889260205753228,0.8150765606595995,0.9899102404507633,0.8204370939161252,0.989782551742206,0.8218934911242604,0.9926003536114203,0.8145734597156398,0.9912918221698422,0.8194774346793349,0.9896576552988152,1.1233253354601613,0.020073324110589593,0.007545488224179626,0.0011230387278132806
